avg_reward,success,std
422.8429214036961,1,2.4930345789436106
26.331227689542622,0,0.9166472441783161
388.1374677376938,1,2.463582402442421
173.84635778763848,1,1.9706316033915363
298.4289892873928,1,2.32841432925222
433.0168496277555,1,2.489886845419792
299.6588510657443,1,2.3479002094300547
274.1743258951075,1,2.2687114207651167
482.4299031440717,1,2.511821311135496
383.79883121018656,1,2.465925223503849
393.07459243638795,1,2.4673077138183093
413.09481740937525,1,2.487113346374147
281.6625556562275,1,2.3098685626272966
350.4933034559999,1,2.42502327462279
97.63600843603292,0,1.567109949858292
355.8703759360236,1,2.426159443358342
344.08624165465096,1,2.4089816924883025
-25.520446846357366,0,0.05008038762770287
45.39908712406839,0,1.1924954144467186
388.79568677010536,1,2.460887658349272
-13.957344695821298,0,0.6148280775611621
167.05569973996535,1,1.9773185872851997
409.34893705254325,1,2.4871419499249234
317.2512859572746,1,2.3730361856294637
264.2979547557371,1,2.2495756702298295
26.132226014503104,0,1.577307690650441
268.7378371072538,1,2.2770457064502025
324.0281563555459,1,2.3746755602908505
172.81137351130803,1,1.940959238645001
98.6236653077236,1,1.8565038185870748
340.3788642608753,1,2.3909102548907506
83.77911602978787,0,1.5395333870854857
424.3690270594594,1,2.4878433534475697
288.09083114010775,1,2.308854280086859
306.2671232561305,1,2.3666646953427137
345.9305014593763,1,2.4155288733863194
245.6586416060934,1,2.249213315586901
402.373054233336,1,2.4686924253947815
315.9255596888071,1,2.3744514827480683
-44.56414302632878,0,0.05868124770488449
379.51393864902764,1,2.451614760670658
322.9557256897107,1,2.3840569074728544
435.99192289402606,1,2.495646190026629
-7.074794230594115,0,0.7074301921496652
55.27142592460023,0,1.278222043898796
48.65135519460293,0,1.2792322979861432
479.7133282096478,1,2.50789177225463
375.3888741624689,1,2.4629503781577564
-178.52903349996012,0,0.3147455183847601
481.82598976167367,1,2.51438742964281
370.1044188212914,1,2.444139736066429
118.49732716577677,1,1.7461056138074114
260.35812167789067,1,2.2364639742187866
344.8519647464235,1,2.401126487795263
-24.977071621955826,0,0.027797616595719915
168.96344997769205,1,1.9199211042202264
260.9230694332631,1,2.2351104834951245
316.6765128368415,1,2.346708212593112
184.05867260764865,1,1.9770427520562819
107.12458039507753,1,1.687250910400518
366.66817239381066,1,2.445257521739867
-31.353365172700006,0,0.057032843202212524
364.21994681843097,1,2.4287796694025148
341.92856839523785,1,2.4056295711754934
14.653522955493731,0,0.9864935093232287
48.58291968319617,0,1.1863463370773206
417.20040109764693,1,2.48944739658791
299.1490208215739,1,2.3297298251122673
3.594289976100889,0,0.787913969600275
296.9305968271656,1,2.3161171271560486
287.6641669100049,1,2.3412757641632327
412.9583709234075,1,2.4810499307166745
-20.17672211628062,0,0.3585118677665536
337.13215490481525,1,2.4068746922740885
-31.396221891308418,0,0.3648656684971538
298.213072717729,1,2.324332548286183
393.80091528176877,1,2.4659752210082293
474.9173584145856,1,2.5197168541331596
197.2837332062759,1,2.0591789336427975
312.60107592970314,1,2.38199199325745
267.7627891097524,1,2.265940275399042
481.6004325459429,1,2.5097684426642033
282.7534586024477,1,2.301931888175486
387.74301383258535,1,2.457953806466763
60.597468117087494,0,1.361634339239534
532.4204441137751,1,2.4978337218331266
330.1212882940275,1,2.3839326039939612
413.12864997114,1,2.488207147989496
260.16029695253917,1,2.238030841113878
261.42150618067274,1,2.234016927459554
348.70769792237445,1,2.415265181960168
398.616837732208,1,2.469695723603792
112.19161224193223,1,1.723370981699412
189.5275754350447,1,2.0483698458959454
301.5756696820514,1,2.3409151662815284
158.88441169616095,1,1.9026319734088661
327.1186301334427,1,2.3835256900144612
233.79690557282382,1,2.173588366627183
-0.5644259676900827,0,0.8661370070305314
303.9732737315747,1,2.338972102195922
