avg_reward,success,std
101.47116149212076,1,4.1641616959209715
129.71470788579722,1,6.545305402424186
-38.71136712864163,0,0.5060780845656839
129.6406072907619,1,4.379882710031037
-54.203561330117864,0,0.8748881395758287
129.7650642162804,1,8.1189751410883
127.37361943205812,1,6.242210754645983
123.60735566213913,1,6.816938951180316
-43.873188972542295,0,0.512896259865
131.2952993133336,1,6.864002706165598
87.59608725131088,1,5.226278925860742
87.48699250919127,1,4.420297817717963
128.06907444942573,1,4.823648459312961
-11.148374343358116,0,1.4168569918961682
-43.54976414743042,0,0.5185149802609494
122.6371049663146,1,8.092449538638654
131.80090014085002,1,6.528039923144531
127.56900905077077,1,6.560774381615236
132.37046902333478,1,5.596116252041121
61.42155732639431,0,3.6996275101974763
128.582403693604,1,5.187998694535575
92.6283878428194,1,5.149779268516319
-9.839896605081798,0,1.4082269111072743
125.18999098744676,1,3.9080088568746505
132.08465377429545,1,7.646982168770422
127.3773460219403,1,8.823371415634531
131.4050193270406,1,6.236066414374204
124.90956224527382,1,6.247267347576834
132.33731573997534,1,5.567041942526204
134.79581341191843,1,7.661888591653488
-22.484378242299954,0,1.5200452839007255
132.86676514581245,1,5.566057260386555
130.71678122506722,1,7.648174472861806
125.17214437673275,1,8.004189008200624
104.91199214790643,1,5.405928570382787
130.07850835843814,1,6.249932434932852
77.88001953515953,1,5.957348257991263
129.82198609531824,1,6.485730154235143
128.0442320361781,1,8.135227817117661
131.0566409005698,1,4.370870092289656
78.32640211924252,1,3.4659196974437516
132.39241478510186,1,5.571090936208755
134.37998194032707,1,5.206028937841223
-28.79275196644165,0,0.11759235510490092
76.63113254048973,1,5.920294186308609
127.58078663948675,1,7.059697010786835
125.76117871845989,1,5.937231028806431
60.957771380447014,0,4.6583802791155655
104.34600097686824,1,5.040578559400245
128.24868053146244,1,6.194667943655458
130.4063802100033,1,6.191949383383879
130.7609359238083,1,4.800568257914673
125.25585045607986,1,5.914120661455367
133.39154209746204,1,5.589509661819993
128.56971378029073,1,4.3844112862218845
129.499077219519,1,5.919126792139703
130.18683702177853,1,3.9018620771168533
76.28822696688097,1,5.9157341126614655
103.19957105845502,1,5.791098198140287
122.3272256595605,1,6.500239041533362
101.97419416885,1,4.637883699592846
-77.21203660988067,0,1.1242749440132633
105.13209898585225,1,5.366031761292127
105.86665659304008,1,4.627452997157181
128.32473740184145,1,5.19518536938813
132.9109275575123,1,5.206339444758434
129.20713599992794,1,7.147447799525427
109.18331505947914,1,4.623764352920217
-46.487055946369175,0,1.7550003547935242
132.1003121273586,1,7.816492413649765
109.26841979459016,1,4.168152901284661
131.97519698852918,1,4.390521494054511
127.02679776054568,1,6.792785001255174
128.83326088934817,1,6.559750938110723
108.77382604129133,1,5.4169957096913866
123.2692335484681,1,7.652355262897613
127.54133986484445,1,5.561472759768235
126.80408952632897,1,5.903855478885081
106.55395847917237,1,6.036956372123934
129.4270413860071,1,5.930684820606927
76.8125330431446,1,4.415618584828555
87.45088963860672,1,4.432966294179254
-42.38275092399435,0,0.44356160797571365
-11.798990023484585,0,1.402506367383372
133.8425188710843,1,4.819651172153593
132.3600458137693,1,5.92177642670298
-32.925731765155156,0,0.15686718895139565
128.2187488392003,1,4.8185875256791375
76.8705458234765,1,5.268524258059357
127.93141187614859,1,8.852839744614057
130.1475274252059,1,7.598907939589112
108.32554934307554,1,4.067532364030121
131.48402798913378,1,5.93094421047131
-22.967738303589954,0,1.5880844344263196
132.69418242450126,1,6.527240052359736
132.6166620059929,1,6.552167954480074
128.4885321517582,1,4.787082997311865
131.9624687655756,1,5.55347064238017
102.46390643738874,1,5.810833581252773
131.52314667624188,1,5.209257495139185
