avg_reward,success,std
-172.39592327756776,0,0.9834954011351852
-153.83888212925763,0,1.2240950016080765
-158.20682867816674,0,0.7119888326075936
-155.74753589232472,0,0.9867189868621059
-123.96532758186547,0,0.9405781427028314
-117.99311450333755,0,1.3721903153267445
-156.12784780333703,0,0.9198090697576714
-121.45539503127554,0,0.9137527045314991
-167.2772169631869,0,1.318643429660061
-136.37179746947504,0,0.13249669552240909
-151.37269338855424,0,0.6195139538349524
-154.64826963561492,0,0.9824415038348948
-135.90258720900854,0,0.6071600591375484
-132.76453930748528,0,0.9894157120712935
-170.68560360112582,0,1.2140733369373276
-112.41994024278819,0,0.5105016551967514
-97.99110620602178,0,0.04622333262916162
-146.85079874703698,0,0.8862298067962538
-130.99827983682138,0,0.6986613750190396
-120.17366592727348,0,0.4962635688594835
-136.06304257174097,0,0.6152783455660428
-130.61950497060928,0,0.982298746864866
-170.95321952617385,0,1.0001287207087266
-145.22672334966035,0,0.772981725301835
-115.16591288369257,0,0.5091793720507036
-112.46273015398599,0,0.046727067635942206
-189.66052780845743,0,1.0574889803328085
-125.07060242328356,0,0.8613088048145453
-116.87225592708003,0,0.502171607444681
-167.40912038805678,0,1.0483753575126584
-88.36246964448144,0,0.1024248458399364
-163.6736062999188,0,1.0057678961494727
-172.66444704814154,0,0.9739557847656377
-152.4865193898,0,0.9946736403655277
-106.40762372188988,0,0.033641977940794314
-131.44163352192692,0,1.1191600727082942
-114.8641049848807,0,0.036756595236130514
-130.3052602337193,0,0.852869367561366
-157.06945853700233,0,1.2195826247029669
-126.50997961921836,0,0.3864952726386338
-110.11209684488173,0,0.5023194786702541
-124.7801811535838,0,1.046598620923755
-93.56732137373722,0,0.04689277955302943
-152.21487753794764,0,0.5184289779280876
-121.10492380767892,0,1.0493882903002296
-138.54927447582105,0,0.7155680261728519
-126.26751662966676,0,0.5044236873653556
-150.43348645114548,0,0.9882628985057896
-123.05713627216049,0,0.9460329793925578
-187.95422206765016,0,0.7967339647253784
-118.03757864397512,0,0.35129559671791927
-136.75352636741496,0,0.6288957827033972
-116.6844033203831,0,0.5015456346376547
-126.77261946485508,0,1.311367313564082
-142.4602010693286,0,0.8602813807401775
-146.65133084992948,0,0.8738346203150058
-126.57243403422366,0,0.0778789314705958
-58.28253159695561,0,0.10292937905187606
-181.8669121223432,0,0.9862524954923502
-130.52103521234676,0,0.8560209035082547
-145.07358611861855,0,1.1543411488666724
-196.67856566765994,0,1.1128037274828653
-176.80830658804612,0,1.1083647200250784
-141.3912388908963,0,0.7974506544959065
-116.07861054697081,0,0.06849733599543642
-159.4100183468641,0,0.854965015905419
-116.09576618772908,0,0.04269286133650086
-144.7322163044754,0,0.9099813814687275
-105.61954326808534,0,0.854226897378957
-142.12752296767826,0,0.7950693937750802
-128.81468469856395,0,0.9704380393776143
-120.54508143461847,0,0.5005123345143784
-129.23612359618318,0,1.231753390713252
-122.27765436169835,0,0.6069931611503848
-150.95549941121973,0,1.3102211475371324
-120.17168864871161,0,0.8775503368499132
-127.83461476018398,0,1.2172430615600505
-118.7964272858668,0,0.8703068497002776
-190.47983266167105,0,1.315051623149236
-183.63211281384991,0,1.1071970683248054
-140.59130775509698,0,0.9241091041830729
-81.91675894993224,0,0.05469498766491067
-125.98352594227916,0,0.7073210474351488
-157.99043483274392,0,0.986211128745294
-175.331057116285,0,1.2136338040469845
-110.34321880672842,0,0.0478673351227947
-104.14975954732016,0,0.34714840709242334
-129.1801140592005,0,0.7142792046025773
-127.77327332494272,0,0.07596850246106561
-174.72424994739237,0,1.3209474987371628
-125.87148199693185,0,0.06442671667018626
-174.1532613358321,0,1.2135677867477093
-134.1972706236825,0,0.9772961281118093
-135.2023063039295,0,0.7816380644093475
-163.3688640965311,0,0.993563726599733
-142.76305308536598,0,1.323924646335685
-129.118910256653,0,0.507825826291082
-149.98540203344925,0,0.9715719525180254
-85.52870048546193,0,0.06976134268601249
-188.5542571244966,0,1.0003198583497634
