avg_reward,success,std
222.24279585216664,1,2.203975793366108
-4.779712724805687,0,1.4836105310381529
281.5446945305929,1,2.387775870329886
420.77590604921227,1,2.4917627928712056
-40.04209882416072,0,0.06065330912491621
224.76496566418973,1,2.3106929490270174
346.8369959638384,1,2.433273213735506
375.85448677151686,1,2.483734123973095
41.51309736755145,0,1.6067653216875146
-44.708359340928304,0,0.07396678787710782
433.5028941507733,1,2.5321087993792273
-26.315500059719117,0,0.3663364609210874
-36.22959393872725,0,0.07031816056986957
139.8315378319179,1,2.0544678288258176
272.88479677281856,1,2.329435818825298
402.8223466383937,1,2.501443057239893
423.482440396244,1,2.5080244866130887
188.2682356651081,1,2.261800227066643
318.04832916034854,1,2.4383300302706967
-2.5723762195036617,0,0.8736086765076464
236.93334973754642,1,2.2756709899205942
367.1521637047371,1,2.4668311639924196
-41.06050601956535,0,0.06827024064680777
158.67862993908506,1,2.0961794641082627
71.16645835574,0,1.5939528773222156
138.07707633974522,1,1.896013578654187
56.299871092837165,0,1.701633918652176
-49.96012233981719,0,0.11133019165872121
274.6182378940746,1,2.3641204810791345
137.0707737005045,1,1.9480962525785683
-38.803812595631875,0,0.06512270624676933
335.70026984319986,1,2.428573311309311
215.96694998429933,1,2.249703543299925
340.70822949972813,1,2.4466790133720258
535.0766338099043,1,2.505933881252695
403.89238460258804,1,2.521187589410663
93.63301886209707,1,1.9361438805734994
-7.394553165756488,0,1.2655464991458798
365.6341672524502,1,2.471277740402394
115.82251062477388,1,1.958658894039486
392.53530067467636,1,2.5247707769362124
95.85834098115363,0,1.6392529169372765
137.76833145425854,1,1.9888133819303624
-32.96004601775869,0,0.35464657299765023
522.0641442828392,1,2.5113124186131
402.38688684811154,1,2.5144248809098917
441.9613425112604,1,2.526692160851063
272.9074467125042,1,2.3940316157191095
257.6455379636934,1,2.3070646100647356
289.68253242980245,1,2.400423560915161
365.72498872461006,1,2.475402858989745
393.77626605016906,1,2.5341124099632877
342.47038231057644,1,2.3874807622799032
282.5222327091932,1,2.32100414748063
208.89858694006762,1,2.1856473045269507
29.779992270913276,0,1.5888128810401447
-31.92353231124563,0,0.06584790198442654
-39.91148445278305,0,0.10430675722108741
209.79537945816077,1,2.2752674611896238
114.33395459394865,1,1.9885182275129127
-33.66658414718144,0,0.3407430543560404
-0.6275189680387676,0,0.9349012215963911
-2.9100280441886195,0,1.5948844948075533
259.52629626265036,1,2.349124588351294
264.34023134732934,1,2.295406639249453
466.6648963309717,1,2.547566740643473
-5.730998613025966,0,1.1080681826771535
107.98371041252463,1,1.9616142690697973
199.2224202068311,1,2.1502669626982023
57.320320294230406,0,1.690830712390823
-33.8662110175635,0,0.09083274374690899
476.0314224657844,1,2.532885303861542
29.275539810152637,0,1.2095682553479001
204.0217516925748,1,2.140354457942166
-37.78243966885107,0,0.0596920940282349
179.6620793583121,1,2.14306067951271
-42.58601000248537,0,0.059509983490422844
366.2391074630806,1,2.4651008683639652
143.5706932328967,1,2.0097562759675554
320.2362350679358,1,2.4065992594568146
134.49384811310804,1,2.118671599500715
142.50798839149755,1,2.0205387761738374
13.419684121154546,0,1.0997609694729187
13.511331597694753,0,1.068926984940859
-32.33425241487298,0,0.5140273886770075
99.82112879160789,1,1.7736335263780585
315.80728381295796,1,2.3995868437539056
11.98848620346309,0,1.1825714818280009
-41.85792765405653,0,0.07648122918599932
85.47494795339216,1,1.7885270497350754
-38.99119963756545,0,0.05330677555223743
158.87495740404495,1,2.11099582439543
107.30679468832082,1,1.9687322036310633
317.75097183774994,1,2.487855601148424
260.99008724207295,1,2.348099876454007
451.8618497202473,1,2.5506270306700753
-46.04669556784652,0,0.1104227628401264
-44.044783192547165,0,0.08740136609609508
71.41769625045387,1,1.7842372023649202
72.67906393423173,0,1.6235171462050437
